graph_id,sheet_id,reason,n_rooms,program
APT_FP_4adc2abc_17446927_u0,APT_FP_4adc2abc_17446927,missing_essential:침실,7,현관:1;기타:1;다목적공간:1;거실:1;화장실:1;실외기실:1;주방:1
APT_FP_5d6da893_17441963_u0,APT_FP_5d6da893_17441963,missing_essential:주방,12,드레스룸:1;발코니:1;침실:3;현관:1;기타:3;화장실:2;거실:1
APT_FP_276ed159_17446927_u0,APT_FP_276ed159_17446927,missing_essential:주방,12,침실:3;드레스룸:1;거실:1;기타:2;화장실:2;발코니:1;실외기실:1;현관:1
,APT_FP_3da23603_17446927,no_unit_with_entrance,16,
APT_FP_ff86c90d_17446927_u0,APT_FP_ff86c90d_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_41a87078_17446927_u1,APT_FP_41a87078_17446927,missing_essential:주방,12,현관:1;실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3
APT_FP_41a87078_17446927_u3,APT_FP_41a87078_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_91b1143f_17446927_u0,APT_FP_91b1143f_17446927,missing_essential:주방,8,화장실:2;침실:2;거실:1;기타:2;현관:1
APT_FP_50ff61f3_17446927_u3,APT_FP_50ff61f3_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
APT_FP_51f0af43_17434935_u0,APT_FP_51f0af43_17434935,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_85cc8d52_17434935_u0,APT_FP_85cc8d52_17434935,missing_essential:거실,16,침실:2;주방:2;현관:2;기타:4;실외기실:2;발코니:2;화장실:2
APT_FP_db4acdbf_17446941_u0,APT_FP_db4acdbf_17446941,missing_essential:주방,10,드레스룸:1;현관:1;실외기실:1;발코니:1;거실:1;침실:3;화장실:2
APT_FP_4e5596ab_17446927_u2,APT_FP_4e5596ab_17446927,missing_essential:주방,12,실외기실:1;발코니:1;기타:2;거실:1;침실:3;드레스룸:1;화장실:2;현관:1
,APT_FP_a8d89a5c_17434935,no_unit_with_entrance,20,
APT_FP_15d69718_17446927_u3,APT_FP_15d69718_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
,APT_FP_49b796c0_17441963,no_unit_with_entrance,21,
APT_FP_e96dc57b_17446927_u3,APT_FP_e96dc57b_17446927,missing_essential:주방,12,침실:3;기타:2;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
,APT_FP_860bddf1_17441963,no_unit_with_entrance,23,
APT_FP_92b06aca_17434935_u0,APT_FP_92b06aca_17434935,missing_essential:주방,15,기타:5;드레스룸:1;침실:3;거실:1;발코니:2;화장실:2;현관:1
APT_FP_575b4f5b_17434935_u0,APT_FP_575b4f5b_17434935,missing_essential:주방,13,현관:1;거실:1;침실:3;발코니:4;기타:1;드레스룸:1;화장실:2
APT_FP_342ddd9c_17446927_u1,APT_FP_342ddd9c_17446927,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_a5d769f7_17434935_u0,APT_FP_a5d769f7_17434935,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_0b50df65_17434935_u0,APT_FP_0b50df65_17434935,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_42d36d0e_17434935_u0,APT_FP_42d36d0e_17434935,missing_essential:주방,15,발코니:5;거실:1;기타:2;화장실:2;현관:1;침실:3;드레스룸:1
,APT_FP_68429aa6_17434935,no_unit_with_entrance,20,
APT_FP_c08b43a2_17434935_u0,APT_FP_c08b43a2_17434935,missing_essential:주방,9,화장실:1;기타:2;발코니:1;현관:1;침실:3;거실:1
APT_FP_48796ac8_17434935_u0,APT_FP_48796ac8_17434935,missing_essential:주방,10,기타:2;발코니:3;거실:1;침실:2;화장실:1;현관:1
APT_FP_d89dce24_17446927_u1,APT_FP_d89dce24_17446927,missing_essential:주방,14,기타:4;거실:1;현관:1;화장실:2;실외기실:1;발코니:2;침실:2;드레스룸:1
APT_FP_eb018b0b_17446927_u3,APT_FP_eb018b0b_17446927,missing_essential:주방,10,실외기실:1;침실:3;화장실:2;드레스룸:1;거실:1;발코니:1;현관:1
APT_FP_97013637_17446927_u1,APT_FP_97013637_17446927,missing_essential:주방,10,발코니:1;드레스룸:1;거실:1;침실:3;현관:1;실외기실:1;화장실:2
,APT_FP_58f5f3d5_17441963,no_unit_with_entrance,18,
APT_FP_6b2e8d26_17446927_u3,APT_FP_6b2e8d26_17446927,missing_essential:주방,10,발코니:1;침실:3;실외기실:1;거실:1;드레스룸:1;화장실:2;현관:1
,APT_FP_39b5338e_17441963,no_unit_with_entrance,20,
APT_FP_1597cedd_17446927_u0,APT_FP_1597cedd_17446927,missing_essential:주방,12,기타:2;화장실:2;드레스룸:1;침실:3;현관:1;실외기실:1;거실:1;발코니:1
APT_FP_1597cedd_17446927_u2,APT_FP_1597cedd_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_d4692642_17434935_u0,APT_FP_d4692642_17434935,missing_essential:주방,13,기타:2;현관:1;침실:3;드레스룸:1;화장실:2;거실:1;발코니:3
APT_FP_a3512224_17434935_u0,APT_FP_a3512224_17434935,missing_essential:주방,13,기타:2;화장실:2;침실:3;현관:1;드레스룸:3;발코니:1;거실:1
APT_FP_20eedc5d_17446927_u0,APT_FP_20eedc5d_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
APT_FP_20eedc5d_17446927_u3,APT_FP_20eedc5d_17446927,missing_essential:주방,12,기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1;실외기실:1;거실:1
APT_FP_621ccea3_17438443_u1,APT_FP_621ccea3_17438443,missing_essential:주방,13,드레스룸:2;화장실:2;기타:1;발코니:2;현관:1;침실:3;실외기실:1;거실:1
APT_FP_204d0ca7_17434935_u3,APT_FP_204d0ca7_17434935,missing_essential:주방,14,기타:1;드레스룸:2;침실:3;화장실:2;발코니:3;현관:1;실외기실:1;거실:1
APT_FP_4f815c9e_17441963_u0,APT_FP_4f815c9e_17441963,missing_essential:주방,12,드레스룸:2;기타:1;침실:3;화장실:3;거실:1;발코니:1;현관:1
APT_FP_2a4ee1e4_17446927_u1,APT_FP_2a4ee1e4_17446927,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_b88df2a9_17441963_u0,APT_FP_b88df2a9_17441963,missing_essential:주방,13,침실:5;거실:1;현관:1;화장실:2;드레스룸:1;발코니:3
APT_FP_45002183_17434935_u0,APT_FP_45002183_17434935,"missing_essential:거실,침실,주방",3,화장실:1;기타:1;현관:1
,APT_FP_31a8989a_17446927,no_unit_with_entrance,30,
,APT_FP_fc396910_17434935,no_unit_with_entrance,22,
APT_FP_525bf9b0_17434935_u0,APT_FP_525bf9b0_17434935,missing_essential:주방,10,드레스룸:1;현관:1;화장실:2;발코니:2;침실:3;거실:1
APT_FP_b6248f3a_17446927_u2,APT_FP_b6248f3a_17446927,missing_essential:주방,12,침실:3;기타:2;실외기실:1;발코니:1;드레스룸:1;거실:1;현관:1;화장실:2
APT_FP_305a50ec_17434935_u0,APT_FP_305a50ec_17434935,missing_essential:주방,11,화장실:2;발코니:2;기타:2;현관:1;드레스룸:1;침실:2;거실:1
APT_FP_b3ab04f7_17441963_u0,APT_FP_b3ab04f7_17441963,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_ea1aa697_17434935_u0,APT_FP_ea1aa697_17434935,missing_essential:주방,7,현관:1;침실:3;거실:1;화장실:1;기타:1
,APT_FP_65d5bdd0_17441963,no_unit_with_entrance,22,
,APT_FP_623f9c80_17441963,no_unit_with_entrance,19,
APT_FP_a741b59a_17446927_u1,APT_FP_a741b59a_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_490fa6f8_17434935_u0,APT_FP_490fa6f8_17434935,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_45d644dd_17446927_u2,APT_FP_45d644dd_17446927,missing_essential:주방,10,거실:1;침실:3;화장실:2;드레스룸:1;현관:1;발코니:1;실외기실:1
APT_FP_9818903f_17446927_u2,APT_FP_9818903f_17446927,missing_essential:주방,12,화장실:2;발코니:1;기타:2;거실:1;침실:3;실외기실:1;현관:1;드레스룸:1
APT_FP_be2e9cb5_17434935_u0,APT_FP_be2e9cb5_17434935,missing_essential:주방,12,현관:1;발코니:3;거실:1;침실:2;실외기실:1;드레스룸:2;화장실:2
APT_FP_6f684d6d_17434935_u0,APT_FP_6f684d6d_17434935,missing_essential:주방,6,발코니:1;침실:2;거실:1;화장실:1;현관:1
,APT_FP_dbd5ae49_17434935,no_unit_with_entrance,22,
APT_FP_47ccb07d_17446927_u0,APT_FP_47ccb07d_17446927,missing_essential:주방,12,기타:3;드레스룸:1;거실:1;침실:2;발코니:1;화장실:2;실외기실:1;현관:1
APT_FP_f98663c4_17434935_u0,APT_FP_f98663c4_17434935,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_8171da68_17446927_u2,APT_FP_8171da68_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
,APT_FP_d2d60c6d_17434935,no_unit_with_entrance,19,
APT_FP_263813e7_17441963_u0,APT_FP_263813e7_17441963,missing_essential:주방,16,기타:4;발코니:4;현관:1;거실:1;침실:2;화장실:2;드레스룸:2
APT_FP_aa0e165e_17446927_u0,APT_FP_aa0e165e_17446927,missing_essential:주방,7,화장실:2;침실:2;기타:1;거실:1;현관:1
APT_FP_aa0e165e_17446927_u1,APT_FP_aa0e165e_17446927,missing_essential:주방,7,침실:2;화장실:2;거실:1;현관:1;기타:1
APT_FP_e819a8a0_17438443_u1,APT_FP_e819a8a0_17438443,missing_essential:주방,13,거실:1;기타:1;실외기실:1;화장실:2;침실:3;발코니:2;드레스룸:2;현관:1
APT_FP_10b1b0fb_17446927_u1,APT_FP_10b1b0fb_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
APT_FP_ee888b51_17446927_u0,APT_FP_ee888b51_17446927,missing_essential:주방,10,현관:1;발코니:1;화장실:2;침실:3;드레스룸:1;실외기실:1;거실:1
APT_FP_6ee3ff3b_17434935_u0,APT_FP_6ee3ff3b_17434935,missing_essential:거실,16,침실:2;발코니:2;실외기실:2;주방:2;기타:4;현관:2;화장실:2
APT_FP_e18902b5_17434935_u0,APT_FP_e18902b5_17434935,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_c0d147bd_17441963_u0,APT_FP_c0d147bd_17441963,missing_essential:주방,15,현관:1;침실:3;발코니:7;거실:1;화장실:3
APT_FP_96549f6c_17434935_u0,APT_FP_96549f6c_17434935,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
APT_FP_86a37dea_17434935_u2,APT_FP_86a37dea_17434935,missing_essential:주방,14,발코니:3;현관:1;침실:3;화장실:2;실외기실:1;거실:1;기타:1;드레스룸:2
APT_FP_86a37dea_17434935_u3,APT_FP_86a37dea_17434935,missing_essential:주방,14,거실:1;기타:1;드레스룸:2;침실:3;화장실:2;발코니:3;현관:1;실외기실:1
APT_FP_91d4df38_17446927_u2,APT_FP_91d4df38_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
,APT_FP_e1aada7c_17434935,no_unit_with_entrance,24,
APT_FP_9f0e5751_17446927_u1,APT_FP_9f0e5751_17446927,missing_essential:주방,10,화장실:2;침실:3;발코니:1;현관:1;드레스룸:1;실외기실:1;거실:1
APT_FP_50f65260_17441963_u0,APT_FP_50f65260_17441963,"missing_essential:거실,침실,주방,화장실",3,기타:1;현관:1;다목적공간:1
APT_FP_8052b4c4_17446927_u2,APT_FP_8052b4c4_17446927,missing_essential:주방,10,침실:3;화장실:2;거실:1;실외기실:1;드레스룸:1;현관:1;발코니:1
APT_FP_8052b4c4_17446927_u3,APT_FP_8052b4c4_17446927,missing_essential:주방,12,실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1;침실:3;현관:1
APT_FP_8569d87f_17434935_u1,APT_FP_8569d87f_17434935,missing_essential:주방,14,침실:3;화장실:2;실외기실:1;발코니:3;거실:1;기타:1;드레스룸:2;현관:1
APT_FP_f2ca0f59_17446927_u0,APT_FP_f2ca0f59_17446927,missing_essential:주방,20,화장실:2;기타:5;거실:1;발코니:5;드레스룸:1;침실:4;현관:1;다목적공간:1
APT_FP_bf63162b_17446927_u3,APT_FP_bf63162b_17446927,missing_essential:주방,12,기타:2;침실:3;현관:1;실외기실:1;거실:1;발코니:1;화장실:2;드레스룸:1
,APT_FP_17a1ccc3_17446927,no_unit_with_entrance,14,
APT_FP_e1fc2f5d_17434935_u0,APT_FP_e1fc2f5d_17434935,"missing_essential:거실,침실,주방,화장실",3,기타:2;현관:1
APT_FP_066d53e2_17441963_u0,APT_FP_066d53e2_17441963,missing_essential:주방,9,거실:1;발코니:1;현관:1;침실:3;화장실:2;기타:1
APT_FP_a32fd946_17446927_u3,APT_FP_a32fd946_17446927,missing_essential:주방,10,화장실:2;침실:3;실외기실:1;드레스룸:1;발코니:1;현관:1;거실:1
,APT_FP_207fdb72_17434935,no_unit_with_entrance,23,
APT_FP_896585b8_17446927_u3,APT_FP_896585b8_17446927,missing_essential:주방,10,드레스룸:1;실외기실:1;거실:1;화장실:2;침실:3;현관:1;발코니:1
,APT_FP_4ca15484_17441963,no_unit_with_entrance,18,
APT_FP_9f01d4f9_17438443_u0,APT_FP_9f01d4f9_17438443,missing_essential:주방,11,기타:1;드레스룸:2;현관:1;침실:3;화장실:2;실외기실:1;거실:1
APT_FP_97c63f67_17441963_u0,APT_FP_97c63f67_17441963,"missing_essential:거실,침실,주방,화장실",2,기타:1;현관:1
APT_FP_bb2f26f0_17446927_u3,APT_FP_bb2f26f0_17446927,missing_essential:주방,12,침실:3;현관:1;실외기실:1;거실:1;기타:2;발코니:1;화장실:2;드레스룸:1
,APT_FP_c079d5f2_17441963,no_unit_with_entrance,16,
,DEH_FP_3a809b61_17446927,too_few_rooms,1,
DEH_FP_88a22465_17442034_u0,DEH_FP_88a22465_17442034,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
DEH_FP_2c12c720_17442034_u0,DEH_FP_2c12c720_17442034,missing_essential:주방,6,침실:2;거실:1;화장실:2;현관:1
,DEH_FP_dbab8a29_17434935,too_few_rooms,1,
,DEH_FP_dd817ff3_17441963,no_unit_with_entrance,8,
,DEH_FP_1e1b8026_17446927,no_unit_with_entrance,3,
,DEH_FP_7fd9469b_17442034,no_unit_with_entrance,2,
DEH_FP_de82e3d6_17442034_u0,DEH_FP_de82e3d6_17442034,"missing_essential:거실,침실,화장실",3,현관:1;다목적공간:1;주방:1
,DEH_FP_760143b6_17442034,no_unit_with_entrance,19,
,DEH_FP_77746b17_17446927,no_unit_with_entrance,2,
DEH_FP_a2b8d3b4_17441963_u0,DEH_FP_a2b8d3b4_17441963,missing_essential:주방,7,화장실:2;기타:1;드레스룸:1;현관:1;침실:1;거실:1
DEH_FP_e7fcf40f_17442034_u0,DEH_FP_e7fcf40f_17442034,"missing_essential:거실,침실,주방,화장실",2,현관:1;기타:1
DEH_FP_781620a4_17442034_u0,DEH_FP_781620a4_17442034,missing_essential:주방,15,발코니:3;침실:3;화장실:2;기타:3;현관:2;거실:1;드레스룸:1
DEH_FP_8f768080_17445033_u0,DEH_FP_8f768080_17445033,"missing_essential:거실,주방,화장실",2,침실:1;현관:1
ROW_FP_7869ec6f_17441977_u0,ROW_FP_7869ec6f_17441977,"missing_essential:거실,침실,주방",9,기타:5;화장실:2;현관:1;발코니:1
ROW_FP_cea1b9eb_17441977_u0,ROW_FP_cea1b9eb_17441977,missing_essential:거실,5,기타:1;침실:1;현관:1;화장실:1;주방:1
,ROW_FP_0efbcf18_17441963,no_unit_with_entrance,4,
,ROW_FP_1e4f692b_17441963,no_unit_with_entrance,12,
ROW_FP_ab1cdc4b_17441977_u0,ROW_FP_ab1cdc4b_17441977,"missing_essential:거실,침실,주방",4,발코니:1;기타:1;화장실:1;현관:1
ROW_FP_6c518911_17441963_u0,ROW_FP_6c518911_17441963,"missing_essential:거실,주방",5,침실:1;현관:2;화장실:1;다목적공간:1
,ROW_FP_8bdffa62_17441963,no_unit_with_entrance,17,
,ROW_FP_c6ff25bb_17441977,no_unit_with_entrance,32,
,ROW_FP_fe695f81_17441963,no_unit_with_entrance,3,
ROW_FP_505181a6_17441963_u1,ROW_FP_505181a6_17441963,missing_essential:거실,9,화장실:2;기타:1;침실:3;드레스룸:1;현관:1;주방:1
,ROW_FP_bba80eb9_17441963,no_unit_with_entrance,4,
,ROW_FP_0b83c9cc_17441977,no_unit_with_entrance,16,
,ROW_FP_6b90b9ec_17441977,no_unit_with_entrance,10,
,ROW_FP_7be96fae_17441963,no_unit_with_entrance,19,
,ROW_FP_ee29812a_17441963,no_unit_with_entrance,3,
ROW_FP_34d02c7f_17441977_u1,ROW_FP_34d02c7f_17441977,"missing_essential:거실,침실",6,주방:1;화장실:1;기타:3;현관:1
,ROW_FP_dd60cf66_17441963,no_unit_with_entrance,9,
ROW_FP_af7eb4dc_17441977_u0,ROW_FP_af7eb4dc_17441977,missing_essential:침실,8,기타:4;화장실:1;주방:1;거실:1;현관:1
ROW_FP_af7eb4dc_17441977_u1,ROW_FP_af7eb4dc_17441977,missing_essential:침실,4,현관:1;거실:1;화장실:1;주방:1
ROW_FP_af7eb4dc_17441977_u2,ROW_FP_af7eb4dc_17441977,missing_essential:침실,4,주방:1;화장실:1;현관:1;거실:1
,ROW_FP_55333070_17441963,no_unit_with_entrance,14,
,ROW_FP_ea0ea4f3_17442034,no_unit_with_entrance,11,
,ROW_FP_591e12ae_17441963,no_unit_with_entrance,4,
ROW_FP_762a887e_17441977_u0,ROW_FP_762a887e_17441977,missing_essential:주방,5,드레스룸:1;현관:1;거실:1;침실:1;화장실:1
,ROW_FP_bc44a78e_17441977,no_unit_with_entrance,16,
ROW_FP_35bda8b6_17441977_u1,ROW_FP_35bda8b6_17441977,"missing_essential:거실,주방",5,침실:2;화장실:2;현관:1
ROW_FP_35bda8b6_17441977_u2,ROW_FP_35bda8b6_17441977,missing_essential:거실,7,현관:2;주방:1;침실:2;화장실:2
ROW_FP_35bda8b6_17441977_u3,ROW_FP_35bda8b6_17441977,"missing_essential:거실,침실,화장실",2,주방:1;현관:1
ROW_FP_f4c8260d_17441963_u0,ROW_FP_f4c8260d_17441963,"missing_essential:거실,침실,주방,화장실",3,현관:1;기타:2
ROW_FP_5c4ea5ef_17442034_u0,ROW_FP_5c4ea5ef_17442034,"missing_essential:거실,침실,화장실",5,현관:1;발코니:1;주방:1;다목적공간:1;기타:1
,ROW_FP_e515af8f_17441963,no_unit_with_entrance,7,
,ROW_FP_42ca21c9_17441963,no_unit_with_entrance,8,
ROW_FP_6d381552_17441963_u0,ROW_FP_6d381552_17441963,"missing_essential:침실,주방",6,거실:2;화장실:2;현관:2
,ROW_FP_258ebcb9_17441963,no_unit_with_entrance,5,
,ROW_FP_f3a98be6_17441963,no_unit_with_entrance,7,
,ROW_FP_27b2bf87_17441963,no_unit_with_entrance,17,
,ROW_FP_b62fb0f6_17442034,no_unit_with_entrance,5,
,ROW_FP_016b5a81_17442034,no_unit_with_entrance,10,
,ROW_FP_8477f862_17441963,no_unit_with_entrance,10,
,ROW_FP_0d512b46_17441963,no_unit_with_entrance,3,
,ROW_FP_eb5112d6_17441963,no_unit_with_entrance,11,
,ROW_FP_c2beb4f2_17441977,no_unit_with_entrance,18,
,ROW_FP_9300ce14_17441963,no_unit_with_entrance,12,
APT_FP_6942e7d6_17434935_u1,APT_FP_6942e7d6_17434935,missing_essential:주방,14,발코니:3;침실:3;화장실:2;드레스룸:2;기타:1;거실:1;실외기실:1;현관:1
ROW_FP_3a7e70da_17442034_u0,ROW_FP_3a7e70da_17442034,missing_essential:주방,8,거실:1;화장실:1;현관:1;침실:2;발코니:1;기타:2
DEH_FP_c777acb3_17442034_u0,DEH_FP_c777acb3_17442034,"missing_essential:주방,화장실",4,거실:1;현관:1;침실:2
,DEH_FP_e715c0e4_17441963,no_unit_with_entrance,7,
APT_FP_24223f6b_17446927_u0,APT_FP_24223f6b_17446927,missing_essential:주방,12,침실:3;거실:1;기타:2;화장실:2;드레스룸:1;실외기실:1;발코니:1;현관:1
APT_FP_8f5fdf66_17446927_u2,APT_FP_8f5fdf66_17446927,missing_essential:주방,10,화장실:2;발코니:1;거실:1;현관:1;실외기실:1;침실:3;드레스룸:1
APT_FP_f97d4dbc_17438514_u0,APT_FP_f97d4dbc_17438514,missing_essential:주방,17,화장실:6;현관:1;드레스룸:3;침실:3;거실:1;기타:3
APT_FP_73c53252_17446927_u0,APT_FP_73c53252_17446927,missing_essential:주방,10,침실:3;드레스룸:1;실외기실:1;거실:1;화장실:2;현관:1;발코니:1
APT_FP_73c53252_17446927_u3,APT_FP_73c53252_17446927,missing_essential:주방,12,드레스룸:1;침실:3;기타:2;현관:1;발코니:1;실외기실:1;거실:1;화장실:2
,APT_FP_09c2d561_17446941,no_unit_with_entrance,17,
APT_FP_70fc6899_17446927_u0,APT_FP_70fc6899_17446927,missing_essential:침실,7,실외기실:1;주방:1;기타:1;다목적공간:1;화장실:1;거실:1;현관:1
,APT_FP_f6739272_17446927,no_unit_with_entrance,16,
,APT_FP_e907a9e3_17434935,no_unit_with_entrance,18,
APT_FP_ebf7d784_17446927_u0,APT_FP_ebf7d784_17446927,missing_essential:주방,10,현관:1;침실:3;화장실:2;발코니:1;드레스룸:1;실외기실:1;거실:1
APT_FP_a3640f76_17446927_u3,APT_FP_a3640f76_17446927,missing_essential:주방,12,드레스룸:1;현관:1;기타:2;침실:3;실외기실:1;화장실:2;거실:1;발코니:1
DEH_FP_2d080797_17441963_u1,DEH_FP_2d080797_17441963,missing_essential:거실,10,화장실:4;침실:1;현관:1;기타:2;주방:1;드레스룸:1
,DEH_FP_7513b30f_17442034,no_unit_with_entrance,4,
ROW_FP_7595641d_17441963_u1,ROW_FP_7595641d_17441963,missing_essential:주방,5,침실:1;거실:1;화장실:1;현관:1;기타:1
,DEH_FP_112d1385_17442034,no_unit_with_entrance,12,
DEH_FP_bcec7682_17442034_u0,DEH_FP_bcec7682_17442034,missing_essential:침실,6,주방:3;현관:1;거실:1;화장실:1
,ROW_FP_30b96a47_17442034,no_unit_with_entrance,14,
,ROW_FP_7da4dd76_17442034,no_unit_with_entrance,17,
ROW_FP_d86a648b_17441963_u0,ROW_FP_d86a648b_17441963,missing_essential:침실,6,현관:1;기타:2;거실:1;주방:1;화장실:1
